Drug	Concentration	Strain	ControlConc	Rep	SampleID	OD	BackgroundCorrect	PercentInhib
Broxyquinolone	0.001	Strain1539	25	Rep1	Plate_05_24hr_N1	0.3135	0.2135	0.192597915918074
Broxyquinolone	0.002	Strain1539	50	Rep1	Plate_05_24hr_N2	0.2659	0.1659	0.363636363636364
Broxyquinolone	0	Strain1539	250	Rep1	Plate_05_24hr_N3	0.2203	0.1203	0.527488321954725
Broxyquinolone	0.005	Strain1539	125	Rep1	Plate_05_24hr_N4	0.2417	0.1417	0.450592885375494
Broxyquinolone	0.01	Strain1539	250	Rep1	Plate_05_24hr_N5	0.2092	0.1092	0.567373338124326
Broxyquinolone	0.02	Strain1539	500	Rep1	Plate_05_24hr_N6	0.2087	0.1087	0.569169960474308
Broxyquinolone	0.05	Strain1539	25	Rep1	Plate_05_24hr_N7	0.2609	0.1609	0.381602587136184
Broxyquinolone	0.1	Strain1539	50	Rep1	Plate_05_24hr_N8	0.2486	0.1486	0.425799496945742
Broxyquinolone	0.25	Strain1539	125	Rep1	Plate_05_24hr_N9	0.2037	0.1037	0.587136183974129
Broxyquinolone	0.5	Strain1539	250	Rep1	Plate_05_24hr_N10	0.1743	0.0743	0.692777578153072
Broxyquinolone	0.75	Strain1539	375	Rep1	Plate_05_24hr_N11	0.1209	0.0209	0.884656845131154
Broxyquinolone	0	Strain1539	100	Rep1	Plate_05_24hr_N12	0.2124	0.1124	0.555874955084441
Broxyquinolone	1	Strain1539	500	Rep1	Plate_05_24hr_N13	0.0975	-0.0025	0.968738771110313
Broxyquinolone	2	Strain1539	25	Rep1	Plate_05_24hr_N14	0.1052	0.0052	0.941070786920589
Broxyquinolone	4	Strain1539	50	Rep1	Plate_05_24hr_N15	0.0924	-0.00760000000000001	0.987064319080129
Broxyquinolone	6	Strain1539	75	Rep1	Plate_05_24hr_N16	0.094	-0.00600000000000001	0.981315127560187
Broxyquinolone	8	Strain1539	100	Rep1	Plate_05_24hr_N17	0.0901	-0.00990000000000001	0.995328781890047
Broxyquinolone	10	Strain1539	125	Rep1	Plate_05_24hr_N18	0.09	-0.01	0.995688106360043
Broxyquinolone	12	Strain1539	150	Rep1	Plate_05_24hr_N19	0.0903	-0.0097	0.994610132950054
Broxyquinolone	14	Strain1539	175	Rep1	Plate_05_24hr_N20	0.0938	-0.00620000000000001	0.98203377650018
Broxyquinolone	16	Strain1539	200	Rep1	Plate_05_24hr_N21	0.0908	-0.0092	0.992813510600072
Broxyquinolone	18	Strain1539	225	Rep1	Plate_05_24hr_N22	0.0937	-0.0063	0.982393100970176
Broxyquinolone	20	Strain1539	250	Rep1	Plate_05_24hr_N23	0.0922	-0.0078	0.987782968020122
Broxyquinolone	30	Strain1539	375	Rep1	Plate_05_24hr_N24	0.1145	0.0145	0.907653611210923
Amphotericin	0.001	Strain1539	25	Rep1	Plate_05_24hr_O1	0.2552	0.1552	0.402084081925979
Amphotericin	0.005	Strain1539	125	Rep1	Plate_05_24hr_O2	0.2661	0.1661	0.362917714696371
Amphotericin	0	Strain1539	250	Rep1	Plate_05_24hr_O3	0.2225	0.1225	0.519583183614804
Amphotericin	0.01	Strain1539	250	Rep1	Plate_05_24hr_O4	0.2216	0.1216	0.522817103844772
Amphotericin	0.05	Strain1539	25	Rep1	Plate_05_24hr_O5	0.2365	0.1365	0.469277757815307
Amphotericin	0.1	Strain1539	50	Rep1	Plate_05_24hr_O6	0.2263	0.1263	0.505928853754941
Amphotericin	0.2	Strain1539	100	Rep1	Plate_05_24hr_O7	0.2311	0.1311	0.488681279195113
Amphotericin	0.33	Strain1539	165	Rep1	Plate_05_24hr_O8	0.1914	0.0914	0.631333093783687
Amphotericin	0.5	Strain1539	250	Rep1	Plate_05_24hr_O9	0.1576	0.0576	0.752784764642472
Amphotericin	0.6	Strain1539	300	Rep1	Plate_05_24hr_O10	0.1168	0.0168	0.899389148401006
Amphotericin	0.75	Strain1539	375	Rep1	Plate_05_24hr_O11	0.1057	0.0057	0.939274164570607
Amphotericin	0	Strain1539	100	Rep1	Plate_05_24hr_O12	0.2425	0.1425	0.447718289615523
Amphotericin	1	Strain1539	500	Rep1	Plate_05_24hr_O13	0.0901	-0.00990000000000001	0.995328781890047
Amphotericin	1.35	Strain1539	675	Rep1	Plate_05_24hr_O14	0.0916	-0.0084	0.989938914840101
Amphotericin	2	Strain1539	25	Rep1	Plate_05_24hr_O15	0.1457	0.0457	0.795544376572045
Amphotericin	4	Strain1539	50	Rep1	Plate_05_24hr_O16	0.0922	-0.0078	0.987782968020122
Amphotericin	6	Strain1539	75	Rep1	Plate_05_24hr_O17	0.0891	-0.0109	0.998922026590011
Amphotericin	8	Strain1539	100	Rep1	Plate_05_24hr_O18	0.0888	-0.0112	1
Amphotericin	10	Strain1539	125	Rep1	Plate_05_24hr_O19	0.0983	-0.00170000000000001	0.965864175350341
Amphotericin	12	Strain1539	150	Rep1	Plate_05_24hr_O20	0.0897	-0.0103	0.996766079770032
Amphotericin	14	Strain1539	175	Rep1	Plate_05_24hr_O21	0.0888	-0.0112	1
Amphotericin	16	Strain1539	200	Rep1	Plate_05_24hr_O22	0.0922	-0.0078	0.987782968020122
Amphotericin	18	Strain1539	225	Rep1	Plate_05_24hr_O23	0.0906	-0.00940000000000001	0.993532159540065
Amphotericin	20	Strain1539	250	Rep1	Plate_05_24hr_O24	0.0972	-0.00280000000000001	0.969816744520302
Fluconazole	0.05	Strain1539	25	Rep1	Plate_05_24hr_P1	0.2309	0.1309	0.489399928135106
Fluconazole	0.1	Strain1539	50	Rep1	Plate_05_24hr_P2	0.2407	0.1407	0.454186130075458
Fluconazole	0	Strain1539	250	Rep1	Plate_05_24hr_P3	0.2109	0.1109	0.561264822134387
Fluconazole	0.25	Strain1539	125	Rep1	Plate_05_24hr_P4	0.2911	0.1911	0.273086597197269
Fluconazole	0.5	Strain1539	250	Rep1	Plate_05_24hr_P5	0.2153	0.1153	0.545454545454545
Fluconazole	1	Strain1539	500	Rep1	Plate_05_24hr_P6	0.206	0.106	0.578871721164211
Fluconazole	2	Strain1539	25	Rep1	Plate_05_24hr_P7	0.25	0.15	0.420768954365792
Fluconazole	6	Strain1539	75	Rep1	Plate_05_24hr_P8	0.2097	0.1097	0.565576715774344
Fluconazole	10	Strain1539	125	Rep1	Plate_05_24hr_P9	0.2302	0.1302	0.491915199425081
Fluconazole	30	Strain1539	375	Rep1	Plate_05_24hr_P10	0.172	0.072	0.70104204096299
Fluconazole	65.33333333	Strain1539	25	Rep1	Plate_05_24hr_P11	0.2082	0.1082	0.57096658282429
Fluconazole	0	Strain1539	100	Rep1	Plate_05_24hr_P12	0.198	0.098	0.607617678763924
Fluconazole	130.6666667	Strain1539	50	Rep1	Plate_05_24hr_P13	0.1841	0.0841	0.657563780093424
Fluconazole	196	Strain1539	75	Rep1	Plate_05_24hr_P14	0.2141	0.1141	0.549766439094502
Fluconazole	261.3333333	Strain1539	100	Rep1	Plate_05_24hr_P15	0.1624	0.0624	0.735537190082645
Fluconazole	326.6666667	Strain1539	125	Rep1	Plate_05_24hr_P16	0.1588	0.0588	0.748472871002515
Fluconazole	522.6666667	Strain1539	200	Rep1	Plate_05_24hr_P17	0.143	0.043	0.805246137261948
Fluconazole	784	Strain1539	300	Rep1	Plate_05_24hr_P18	0.127	0.027	0.862738052461373
Fluconazole	1045.333333	Strain1539	400	Rep1	Plate_05_24hr_P19	0.1304	0.0304	0.850521020481495
Fluconazole	1306.666667	Strain1539	500	Rep1	Plate_05_24hr_P20	0.1232	0.0232	0.876392382321236
Fluconazole	1568	Strain1539	600	Rep1	Plate_05_24hr_P21	0.1277	0.0277	0.860222781171398
Fluconazole	1829.333333	Strain1539	700	Rep1	Plate_05_24hr_P22	0.1491	0.0491	0.783327344592167
Fluconazole	2090.666667	Strain1539	800	Rep1	Plate_05_24hr_P23	0.1262	0.0262	0.865612648221344
Fluconazole	2613.333333	Strain1539	1000	Rep1	Plate_05_24hr_P24	0.1324	0.0324	0.843334531081567
Miltefosine	0.05	Strain1539	25	Rep2	Plate_06_24hr_A1	0.3068	0.2068	0.216672655407833
Miltefosine	0.1	Strain1539	50	Rep2	Plate_06_24hr_A2	0.319	0.219	0.172835070068272
Miltefosine	0	Strain1539	500	Rep2	Plate_06_24hr_A3	0.2385	0.1385	0.462091268415379
Miltefosine	0.25	Strain1539	125	Rep2	Plate_06_24hr_A4	0.2759	0.1759	0.327703916636723
Miltefosine	0.5	Strain1539	250	Rep2	Plate_06_24hr_A5	0.2858	0.1858	0.292130794107079
Miltefosine	0.75	Strain1539	375	Rep2	Plate_06_24hr_A6	0.3128	0.2128	0.195113187208049
Miltefosine	1	Strain1539	500	Rep2	Plate_06_24hr_A7	0.306	0.206	0.219547251167804
Miltefosine	2	Strain1539	25	Rep2	Plate_06_24hr_A8	0.2538	0.1538	0.407114624505929
Miltefosine	4	Strain1539	50	Rep2	Plate_06_24hr_A9	0.1084	0.00839999999999999	0.929572403880704
Miltefosine	6	Strain1539	75	Rep2	Plate_06_24hr_A10	0.1076	0.0076	0.932446999640676
Miltefosine	8	Strain1539	100	Rep2	Plate_06_24hr_A11	0.1072	0.0072	0.933884297520661
Miltefosine	0	Strain1539	1000	Rep2	Plate_06_24hr_A12	0.2446	0.1446	0.440172475745598
Miltefosine	10	Strain1539	125	Rep2	Plate_06_24hr_A13	0.1285	0.0285	0.857348185411427
Miltefosine	12	Strain1539	150	Rep2	Plate_06_24hr_A14	0.1091	0.0091	0.927057132590729
Miltefosine	14	Strain1539	175	Rep2	Plate_06_24hr_A15	0.1089	0.00889999999999999	0.927775781530722
Miltefosine	16	Strain1539	200	Rep2	Plate_06_24hr_A16	0.1113	0.0113	0.919151994250809
Miltefosine	18	Strain1539	225	Rep2	Plate_06_24hr_A17	0.1176	0.0176	0.896514552641035
Miltefosine	20	Strain1539	250	Rep2	Plate_06_24hr_A18	0.1098	0.00979999999999999	0.924541861300755
Miltefosine	23.33	Strain1539	175	Rep2	Plate_06_24hr_A19	0.1099	0.00989999999999999	0.924182536830758
Miltefosine	30	Strain1539	225	Rep2	Plate_06_24hr_A20	0.1111	0.0111	0.919870643190801
Miltefosine	50	Strain1539	375	Rep2	Plate_06_24hr_A21	0.1088	0.00879999999999999	0.928135106000719
Miltefosine	73.33	Strain1539	550	Rep2	Plate_06_24hr_A22	0.1083	0.00829999999999999	0.929931728350701
Miltefosine	100	Strain1539	750	Rep2	Plate_06_24hr_A23	0.1055	0.00549999999999999	0.9399928135106
Miltefosine	133.3	Strain1539	1000	Rep2	Plate_06_24hr_A24	0.1077	0.0077	0.932087675170679
Pentamidine	0.05	Strain1539	25	Rep2	Plate_06_24hr_B1	0.2849	0.1849	0.295364714337046
Pentamidine	0.1	Strain1539	50	Rep2	Plate_06_24hr_B2	0.298	0.198	0.248293208767517
Pentamidine	0	Strain1539	500	Rep2	Plate_06_24hr_B3	0.2563	0.1563	0.398131512756019
Pentamidine	0.25	Strain1539	125	Rep2	Plate_06_24hr_B4	0.259	0.159	0.388429752066116
Pentamidine	0.5	Strain1539	250	Rep2	Plate_06_24hr_B5	0.2437	0.1437	0.443406395975566
Pentamidine	0.75	Strain1539	375	Rep2	Plate_06_24hr_B6	0.226	0.126	0.50700682716493
Pentamidine	1	Strain1539	500	Rep2	Plate_06_24hr_B7	0.2701	0.1701	0.348544735896514
Pentamidine	2	Strain1539	25	Rep2	Plate_06_24hr_B8	0.2188	0.1188	0.532878189004671
Pentamidine	4	Strain1539	50	Rep2	Plate_06_24hr_B9	0.1494	0.0494	0.782249371182178
Pentamidine	6	Strain1539	75	Rep2	Plate_06_24hr_B10	0.1176	0.0176	0.896514552641035
Pentamidine	8	Strain1539	100	Rep2	Plate_06_24hr_B11	0.1111	0.0111	0.919870643190801
Pentamidine	0	Strain1539	1000	Rep2	Plate_06_24hr_B12	0.2142	0.1142	0.549407114624506
Pentamidine	10	Strain1539	125	Rep2	Plate_06_24hr_B13	0.1172	0.0172	0.89795185052102
Pentamidine	12	Strain1539	150	Rep2	Plate_06_24hr_B14	0.1155	0.0155	0.904060366510959
Pentamidine	14	Strain1539	175	Rep2	Plate_06_24hr_B15	0.1122	0.0122	0.915918074020841
Pentamidine	16	Strain1539	200	Rep2	Plate_06_24hr_B16	0.2553	0.1553	0.401724757455983
Pentamidine	18	Strain1539	225	Rep2	Plate_06_24hr_B17	0.2263	0.1263	0.505928853754941
Pentamidine	20	Strain1539	250	Rep2	Plate_06_24hr_B18	0.1516	0.0516	0.774344232842257
Pentamidine	23.33	Strain1539	175	Rep2	Plate_06_24hr_B19	0.1141	0.0141	0.909090909090909
Pentamidine	30	Strain1539	225	Rep2	Plate_06_24hr_B20	0.1149	0.0149	0.906216313330938
Pentamidine	50	Strain1539	375	Rep2	Plate_06_24hr_B21	0.118	0.018	0.895077254761049
Pentamidine	73.33	Strain1539	550	Rep2	Plate_06_24hr_B22	0.1095	0.00949999999999999	0.925619834710744
Pentamidine	100	Strain1539	750	Rep2	Plate_06_24hr_B23	0.111	0.011	0.920229967660798
Pentamidine	133.3	Strain1539	1000	Rep2	Plate_06_24hr_B24	0.1081	0.0081	0.930650377290694
Cloxiquine	0.05	Strain1539	25	Rep2	Plate_06_24hr_C1	0.3191	0.2191	0.172475745598275
Cloxiquine	0.1	Strain1539	50	Rep2	Plate_06_24hr_C2	0.2611	0.1611	0.380883938196191
Cloxiquine	0	Strain1539	500	Rep2	Plate_06_24hr_C3	0.2317	0.1317	0.486525332375135
Cloxiquine	0.25	Strain1539	125	Rep2	Plate_06_24hr_C4	0.2711	0.1711	0.34495149119655
Cloxiquine	0.5	Strain1539	250	Rep2	Plate_06_24hr_C5	0.2352	0.1352	0.473948975925261
Cloxiquine	0.75	Strain1539	375	Rep2	Plate_06_24hr_C6	0.2317	0.1317	0.486525332375135
Cloxiquine	1	Strain1539	500	Rep2	Plate_06_24hr_C7	0.2536	0.1536	0.407833273445922
Cloxiquine	2	Strain1539	25	Rep2	Plate_06_24hr_C8	0.2717	0.1717	0.342795544376572
Cloxiquine	4	Strain1539	50	Rep2	Plate_06_24hr_C9	0.2613	0.1613	0.380165289256198
Cloxiquine	6	Strain1539	75	Rep2	Plate_06_24hr_C10	0.2424	0.1424	0.448077614085519
Cloxiquine	8	Strain1539	100	Rep2	Plate_06_24hr_C11	0.2513	0.1513	0.416097736255839
Cloxiquine	0	Strain1539	1000	Rep2	Plate_06_24hr_C12	0.1982	0.0982	0.606899029823931
Cloxiquine	10	Strain1539	125	Rep2	Plate_06_24hr_C13	0.2395	0.1395	0.458498023715415
Cloxiquine	12	Strain1539	150	Rep2	Plate_06_24hr_C14	0.2406	0.1406	0.454545454545455
Cloxiquine	14	Strain1539	175	Rep2	Plate_06_24hr_C15	0.2091	0.1091	0.567732662594323
Cloxiquine	16	Strain1539	200	Rep2	Plate_06_24hr_C16	0.193	0.093	0.625583902263744
Cloxiquine	18	Strain1539	225	Rep2	Plate_06_24hr_C17	0.1883	0.0883	0.642472152353575
Cloxiquine	20	Strain1539	250	Rep2	Plate_06_24hr_C18	0.153	0.053	0.769313690262307
Cloxiquine	23.33	Strain1539	175	Rep2	Plate_06_24hr_C19	0.2715	0.1715	0.343514193316565
Cloxiquine	30	Strain1539	225	Rep2	Plate_06_24hr_C20	0.2563	0.1563	0.398131512756019
Cloxiquine	50	Strain1539	375	Rep2	Plate_06_24hr_C21	0.2588	0.1588	0.389148401006109
Cloxiquine	73.33	Strain1539	550	Rep2	Plate_06_24hr_C22	0.2287	0.1287	0.497305066475027
Cloxiquine	100	Strain1539	750	Rep2	Plate_06_24hr_C23	0.2019	0.1019	0.593604024434064
Cloxiquine	133.3	Strain1539	1000	Rep2	Plate_06_24hr_C24	0.208	0.108	0.571685231764283
Disulfiram	0.05	Strain1539	25	Rep2	Plate_06_24hr_D1	0.2749	0.1749	0.331297161336687
Disulfiram	0.1	Strain1539	50	Rep2	Plate_06_24hr_D2	0.3103	0.2103	0.204096298957959
Disulfiram	0	Strain1539	500	Rep2	Plate_06_24hr_D3	0.2378	0.1378	0.464606539705354
Disulfiram	0.25	Strain1539	125	Rep2	Plate_06_24hr_D4	0.2663	0.1663	0.362199065756378
Disulfiram	0.5	Strain1539	250	Rep2	Plate_06_24hr_D5	0.2131	0.1131	0.553359683794466
Disulfiram	0.75	Strain1539	375	Rep2	Plate_06_24hr_D6	0.1997	0.0997	0.601509162773985
Disulfiram	1	Strain1539	500	Rep2	Plate_06_24hr_D7	0.2554	0.1554	0.401365432985986
Disulfiram	2	Strain1539	25	Rep2	Plate_06_24hr_D8	0.2935	0.1935	0.264462809917355
Disulfiram	4	Strain1539	50	Rep2	Plate_06_24hr_D9	0.2676	0.1676	0.357527847646425
Disulfiram	6	Strain1539	75	Rep2	Plate_06_24hr_D10	0.2224	0.1224	0.519942508084801
Disulfiram	8	Strain1539	100	Rep2	Plate_06_24hr_D11	0.1968	0.0968	0.611929572403881
Disulfiram	0	Strain1539	1000	Rep2	Plate_06_24hr_D12	0.2388	0.1388	0.46101329500539
Disulfiram	10	Strain1539	125	Rep2	Plate_06_24hr_D13	0.2075	0.1075	0.573481854114265
Disulfiram	12	Strain1539	150	Rep2	Plate_06_24hr_D14	0.1631	0.0631	0.73302191879267
Disulfiram	14	Strain1539	175	Rep2	Plate_06_24hr_D15	0.1561	0.0561	0.758174631692418
Disulfiram	16	Strain1539	200	Rep2	Plate_06_24hr_D16	0.133	0.033	0.841178584261588
Disulfiram	18	Strain1539	225	Rep2	Plate_06_24hr_D17	0.1187	0.0187	0.892561983471074
Disulfiram	20	Strain1539	250	Rep2	Plate_06_24hr_D18	0.1075	0.00749999999999999	0.932806324110672
Disulfiram	23.33	Strain1539	175	Rep2	Plate_06_24hr_D19	0.1065	0.00649999999999999	0.936399568810636
Disulfiram	30	Strain1539	225	Rep2	Plate_06_24hr_D20	0.1051	0.00509999999999999	0.941430111390586
Disulfiram	50	Strain1539	375	Rep2	Plate_06_24hr_D21	0.1067	0.0067	0.935680919870643
Disulfiram	73.33	Strain1539	550	Rep2	Plate_06_24hr_D22	0.103	0.00299999999999999	0.94897592526051
Disulfiram	100	Strain1539	750	Rep2	Plate_06_24hr_D23	0.102	0.00199999999999999	0.952569169960474
Disulfiram	133.3	Strain1539	1000	Rep2	Plate_06_24hr_D24	0.0965	-0.0035	0.972332015810277
Terbinafine	0.05	Strain1539	25	Rep2	Plate_06_24hr_E1	0.2976	0.1976	0.249730506647503
Terbinafine	0.1	Strain1539	50	Rep2	Plate_06_24hr_E2	0.2294	0.1294	0.494789795185052
Terbinafine	0	Strain1539	500	Rep2	Plate_06_24hr_E3	0.2133	0.1133	0.552641034854474
Terbinafine	0.25	Strain1539	125	Rep2	Plate_06_24hr_E4	0.2251	0.1251	0.510240747394898
Terbinafine	0.5	Strain1539	250	Rep2	Plate_06_24hr_E5	0.211	0.111	0.560905497664391
Terbinafine	0.75	Strain1539	375	Rep2	Plate_06_24hr_E6	0.1881	0.0881	0.643190801293568
Terbinafine	1	Strain1539	500	Rep2	Plate_06_24hr_E7	0.1847	0.0847	0.655407833273446
Terbinafine	2	Strain1539	25	Rep2	Plate_06_24hr_E8	0.2271	0.1271	0.50305425799497
Terbinafine	4	Strain1539	50	Rep2	Plate_06_24hr_E9	0.2416	0.1416	0.45095220984549
Terbinafine	6	Strain1539	75	Rep2	Plate_06_24hr_E10	0.1581	0.0581	0.75098814229249
Terbinafine	8	Strain1539	100	Rep2	Plate_06_24hr_E11	0.1857	0.0857	0.651814588573482
Terbinafine	0	Strain1539	1000	Rep2	Plate_06_24hr_E12	0.2397	0.1397	0.457779374775422
Terbinafine	10	Strain1539	125	Rep2	Plate_06_24hr_E13	0.1527	0.0527	0.770391663672296
Terbinafine	12	Strain1539	150	Rep2	Plate_06_24hr_E14	0.1782	0.0782	0.678763923823212
Terbinafine	14	Strain1539	175	Rep2	Plate_06_24hr_E15	0.1355	0.0355	0.832195472511678
Terbinafine	16	Strain1539	200	Rep2	Plate_06_24hr_E16	0.1899	0.0899	0.636722960833633
Terbinafine	18	Strain1539	225	Rep2	Plate_06_24hr_E17	0.1699	0.0699	0.708587854832914
Terbinafine	20	Strain1539	250	Rep2	Plate_06_24hr_E18	0.1392	0.0392	0.818900467121811
Terbinafine	23.33	Strain1539	175	Rep2	Plate_06_24hr_E19	0.1469	0.0469	0.791232482932088
Terbinafine	30	Strain1539	225	Rep2	Plate_06_24hr_E20	0.1361	0.0361	0.8300395256917
Terbinafine	50	Strain1539	375	Rep2	Plate_06_24hr_E21	0.1344	0.0344	0.836148041681639
Terbinafine	73.33	Strain1539	550	Rep2	Plate_06_24hr_E22	0.1337	0.0337	0.838663312971613
Terbinafine	100	Strain1539	750	Rep2	Plate_06_24hr_E23	0.1244	0.0244	0.872080488681279
Terbinafine	133.3	Strain1539	1000	Rep2	Plate_06_24hr_E24	0.1254	0.0254	0.868487243981315
Triclabendazole	0.05	Strain1539	25	Rep2	Plate_06_24hr_F1	0.2663	0.1663	0.362199065756378
Triclabendazole	0.1	Strain1539	50	Rep2	Plate_06_24hr_F2	0.2098	0.1098	0.565217391304348
Triclabendazole	0	Strain1539	500	Rep2	Plate_06_24hr_F3	0.2139	0.1139	0.550485088034495
Triclabendazole	0.25	Strain1539	125	Rep2	Plate_06_24hr_F4	0.2027	0.1027	0.590729428674093
Triclabendazole	0.5	Strain1539	250	Rep2	Plate_06_24hr_F5	0.2539	0.1539	0.406755300035932
Triclabendazole	0.75	Strain1539	375	Rep2	Plate_06_24hr_F6	0.2553	0.1553	0.401724757455983
Triclabendazole	1	Strain1539	500	Rep2	Plate_06_24hr_F7	0.2227	0.1227	0.518864534674811
Triclabendazole	2	Strain1539	25	Rep2	Plate_06_24hr_F8	0.2641	0.1641	0.370104204096299
Triclabendazole	4	Strain1539	50	Rep2	Plate_06_24hr_F9	0.218	0.118	0.535752784764642
Triclabendazole	6	Strain1539	75	Rep2	Plate_06_24hr_F10	0.1525	0.0525	0.771110312612289
Triclabendazole	8	Strain1539	100	Rep2	Plate_06_24hr_F11	0.1355	0.0355	0.832195472511678
Triclabendazole	0	Strain1539	1000	Rep2	Plate_06_24hr_F12	0.2551	0.1551	0.402443406395976
Triclabendazole	10	Strain1539	125	Rep2	Plate_06_24hr_F13	0.1025	0.00249999999999999	0.950772547610492
Triclabendazole	12	Strain1539	150	Rep2	Plate_06_24hr_F14	0.0985	-0.0015	0.965145526410349
Triclabendazole	14	Strain1539	175	Rep2	Plate_06_24hr_F15	0.1017	0.00169999999999999	0.953647143370464
Triclabendazole	16	Strain1539	200	Rep2	Plate_06_24hr_F16	0.1003	0.000299999999999995	0.958677685950413
Triclabendazole	18	Strain1539	225	Rep2	Plate_06_24hr_F17	0.1056	0.00559999999999999	0.939633489040604
Triclabendazole	20	Strain1539	250	Rep2	Plate_06_24hr_F18	0.1025	0.00249999999999999	0.950772547610492
Triclabendazole	23.33	Strain1539	175	Rep2	Plate_06_24hr_F19	0.1228	0.0228	0.877829680201222
Triclabendazole	30	Strain1539	225	Rep2	Plate_06_24hr_F20	0.1512	0.0512	0.775781530722242
Triclabendazole	50	Strain1539	375	Rep2	Plate_06_24hr_F21	0.198	0.098	0.607617678763924
Triclabendazole	73.33	Strain1539	550	Rep2	Plate_06_24hr_F22	0.2378	0.1378	0.464606539705354
Triclabendazole	100	Strain1539	750	Rep2	Plate_06_24hr_F23	0.2291	0.1291	0.495867768595041
Triclabendazole	133.3	Strain1539	1000	Rep2	Plate_06_24hr_F24	0.2257	0.1257	0.508084800574919
OSU-03012	0.05	Strain1539	25	Rep2	Plate_06_24hr_G1	0.2822	0.1822	0.305066475026949
OSU-03012	0.1	Strain1539	50	Rep2	Plate_06_24hr_G2	0.2763	0.1763	0.326266618756737
OSU-03012	0	Strain1539	500	Rep2	Plate_06_24hr_G3	0.2126	0.1126	0.555156306144448
OSU-03012	0.25	Strain1539	125	Rep2	Plate_06_24hr_G4	0.253	0.153	0.4099892202659
OSU-03012	0.5	Strain1539	250	Rep2	Plate_06_24hr_G5	0.2427	0.1427	0.44699964067553
OSU-03012	0.75	Strain1539	375	Rep2	Plate_06_24hr_G6	0.2119	0.1119	0.557671577434423
OSU-03012	1	Strain1539	500	Rep2	Plate_06_24hr_G7	0.2542	0.1542	0.405677326625943
OSU-03012	2	Strain1539	25	Rep2	Plate_06_24hr_G8	0.2701	0.1701	0.348544735896514
OSU-03012	4	Strain1539	50	Rep2	Plate_06_24hr_G9	0.3163	0.2163	0.182536830758175
OSU-03012	6	Strain1539	75	Rep2	Plate_06_24hr_G10	0.0902	-0.0098	0.99496945742005
OSU-03012	8	Strain1539	100	Rep2	Plate_06_24hr_G11	0.0935	-0.00650000000000001	0.983111749910169
OSU-03012	0	Strain1539	1000	Rep2	Plate_06_24hr_G12	0.2102	0.1102	0.563780093424362
OSU-03012	10	Strain1539	125	Rep2	Plate_06_24hr_G13	0.1045	0.00449999999999999	0.943586058210564
OSU-03012	12	Strain1539	150	Rep2	Plate_06_24hr_G14	0.1004	0.000399999999999998	0.958318361480417
OSU-03012	14	Strain1539	175	Rep2	Plate_06_24hr_G15	0.1017	0.00169999999999999	0.953647143370464
OSU-03012	16	Strain1539	200	Rep2	Plate_06_24hr_G16	0.1005	5e-04	0.95795903701042
OSU-03012	18	Strain1539	225	Rep2	Plate_06_24hr_G17	0.096	-0.004	0.974128638160259
OSU-03012	20	Strain1539	250	Rep2	Plate_06_24hr_G18	0.1077	0.0077	0.932087675170679
OSU-03012	23.33	Strain1539	175	Rep2	Plate_06_24hr_G19	0.1039	0.0039	0.945742005030543
OSU-03012	30	Strain1539	225	Rep2	Plate_06_24hr_G20	0.1004	0.000399999999999998	0.958318361480417
OSU-03012	50	Strain1539	375	Rep2	Plate_06_24hr_G21	0.1385	0.0385	0.821415738411786
OSU-03012	73.33	Strain1539	550	Rep2	Plate_06_24hr_G22	0.1762	0.0762	0.685950413223141
OSU-03012	100	Strain1539	750	Rep2	Plate_06_24hr_G23	0.2366	0.1366	0.468918433345311
OSU-03012	133.3	Strain1539	1000	Rep2	Plate_06_24hr_G24	0.3671	0.2671	0
Nitroxoline	0.05	Strain1539	25	Rep2	Plate_06_24hr_H1	0.2601	0.1601	0.384477182896155
Nitroxoline	0.1	Strain1539	50	Rep2	Plate_06_24hr_H2	0.2602	0.1602	0.384117858426159
Nitroxoline	0	Strain1539	500	Rep2	Plate_06_24hr_H3	0.2278	0.1278	0.500538986704995
Nitroxoline	0.25	Strain1539	125	Rep2	Plate_06_24hr_H4	0.2343	0.1343	0.477182896155228
Nitroxoline	0.5	Strain1539	250	Rep2	Plate_06_24hr_H5	0.2362	0.1362	0.470355731225297
Nitroxoline	0.75	Strain1539	375	Rep2	Plate_06_24hr_H6	0.2439	0.1439	0.442687747035573
Nitroxoline	1	Strain1539	500	Rep2	Plate_06_24hr_H7	0.192	0.092	0.629177146963708
Nitroxoline	2	Strain1539	25	Rep2	Plate_06_24hr_H8	0.2851	0.1851	0.294646065397053
Nitroxoline	4	Strain1539	50	Rep2	Plate_06_24hr_H9	0.1908	0.0908	0.633489040603665
Nitroxoline	6	Strain1539	75	Rep2	Plate_06_24hr_H10	0.1346	0.0346	0.835429392741646
Nitroxoline	8	Strain1539	100	Rep2	Plate_06_24hr_H11	0.1154	0.0154	0.904419690980956
Nitroxoline	0	Strain1539	1000	Rep2	Plate_06_24hr_H12	0.2697	0.1697	0.3499820337765
Nitroxoline	10	Strain1539	125	Rep2	Plate_06_24hr_H13	0.1165	0.0165	0.900467121810995
Nitroxoline	12	Strain1539	150	Rep2	Plate_06_24hr_H14	0.1067	0.0067	0.935680919870643
Nitroxoline	14	Strain1539	175	Rep2	Plate_06_24hr_H15	0.1031	0.00309999999999999	0.948616600790514
